station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBMT,2024-04-08 18:00,78.80,62.60,57.60,310.00,3.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,78.80,SBMT 081800Z 31003KT CAVOK 26/17 Q1016,
SBMT,2024-04-08 19:00,77.00,62.60,61.13,270.00,7.00,0.00,30.00,,6.21,,FEW,BKN,,,4000.00,8000.00,,,,,,,,,,77.00,SBMT 081900Z 27007KT 9999 FEW040 BKN080 25/17 Q1016,
SBMT,2024-04-08 20:00,73.40,66.20,78.19,330.00,4.00,0.00,30.00,,3.73,,BKN,,,,3000.00,,,,,,,,,,,73.40,SBMT 082000Z 33004KT 6000 BKN030 23/19 Q1016,
SBMT,2024-04-08 21:00,69.80,60.80,73.09,70.00,8.00,0.00,30.03,,3.73,,BKN,FEW,,,3000.00,4000.00,,,-RA,,,,,,,69.80,SBMT 082100Z 07008KT 6000 -RA BKN030 FEW040TCU 21/16 Q1017,
SBMT,2024-04-08 22:00,68.00,60.80,77.75,70.00,4.00,0.00,30.03,,3.73,,SCT,BKN,,,4000.00,8000.00,,,-RA,,,,,,,68.00,SBMT 082200Z 07004KT 6000 -RA SCT040 BKN080 20/16 Q1017,
SBMT,2024-04-08 23:00,68.00,62.60,82.86,220.00,2.00,0.00,30.03,,4.97,,SCT,BKN,,,2000.00,7000.00,,,,,,,,,,68.00,SBMT 082300Z 22002KT 8000 SCT020 BKN070 20/17 Q1017,
SBMT,2024-04-09 00:00,68.00,62.60,82.86,140.00,2.00,0.00,30.06,,6.21,,BKN,,,,4000.00,,,,-RA,,,,,,,68.00,SBMT 090000Z 14002KT 9999 -RA BKN040 20/17 Q1018,
SBMT,2024-04-09 01:00,69.80,62.60,77.90,60.00,2.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,69.80,SBMT 090100Z 06002KT CAVOK 21/17 Q1018,
SBMT,2024-04-09 02:00,68.00,64.40,88.26,220.00,3.00,0.00,30.06,,3.11,,SCT,,,,4000.00,,,,-RA,,,,,,,68.00,SBMT 090200Z 22003KT 5000 -RA SCT040 20/18 Q1018,
SBMT,2024-04-09 09:00,66.20,64.40,93.92,,1.00,0.00,30.00,,3.73,,NSC,,,,,,,,,,,,,,,66.20,SBMT 090900Z VRB01KT 6000 NSC 19/18 Q1016,
SBMT,2024-04-09 10:00,66.20,64.40,93.92,0.00,0.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,66.20,SBMT 091000Z 00000KT CAVOK 19/18 Q1017,
SBMT,2024-04-09 11:00,71.60,68.00,88.43,0.00,0.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,71.60,SBMT 091100Z 00000KT CAVOK 22/20 Q1018,
SBMT,2024-04-09 12:00,73.40,68.00,83.21,100.00,1.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,73.40,SBMT 091200Z 10001KT CAVOK 23/20 Q1018,
SBMT,2024-04-09 13:00,75.20,66.20,73.61,,2.00,0.00,30.09,,6.21,,,,,,,,,,,,,,,,,75.20,SBMT 091300Z VRB02KT CAVOK 24/19 Q1019,
SBMT,2024-04-09 14:00,77.00,66.20,69.33,330.00,4.00,0.00,30.06,,6.21,,SCT,,,,3000.00,,,,,,,,,,,77.00,SBMT 091400Z 33004KT 290V050 9999 SCT030 25/19 Q1018,
SBMT,2024-04-09 15:00,78.80,64.40,61.36,310.00,6.00,0.00,30.03,,6.21,,BKN,,,,3000.00,,,,,,,,,,,78.80,SBMT 091500Z 31006KT 270V360 9999 BKN030 26/18 Q1017,
SBMT,2024-04-09 16:00,80.60,64.40,57.84,310.00,9.00,0.00,30.00,,6.21,,BKN,,,,3000.00,,,,,,,,,,,82.27,SBMT 091600Z 31009KT 260V350 9999 BKN030 27/18 Q1016,
SBMT,2024-04-09 17:00,80.60,64.40,57.84,300.00,8.00,0.00,30.00,,6.21,,SCT,BKN,,,3600.00,4000.00,,,,,,,,,,82.27,SBMT 091700Z 30008KT 9999 SCT036 BKN040 27/18 Q1016,
SBMT,2024-04-09 18:00,82.40,64.40,54.55,250.00,9.00,0.00,29.97,,6.21,,BKN,,,,4000.00,,,,,,,,,,,83.98,SBMT 091800Z 25009KT 9999 BKN040 28/18 Q1015,
SBMT,2024-04-09 19:00,84.20,64.40,51.47,260.00,7.00,0.00,29.97,,6.21,,BKN,,,,4900.00,,,,,,,,,,,85.71,SBMT 091900Z 26007KT 9999 BKN049 29/18 Q1015,
SBMT,2024-04-09 20:00,73.40,68.00,83.21,150.00,8.00,0.00,30.00,,2.49,,BKN,BKN,,,1500.00,4500.00,,,BR,,,,,,,73.40,SBMT 092000Z 15008KT 4000 BR BKN015 BKN045 23/20 Q1016,
SBMT,2024-04-09 21:00,73.40,68.00,83.21,140.00,7.00,0.00,30.00,,1.24,,SCT,BKN,,,1300.00,1500.00,,,BR,,,,,,,73.40,SBMT 092100Z 14007KT 2000 BR SCT013 BKN015 23/20 Q1016,
SBMT,2024-04-09 22:00,71.60,66.20,83.09,130.00,6.00,0.00,30.00,,2.49,,SCT,BKN,,,1300.00,2000.00,,,BR,,,,,,,71.60,SBMT 092200Z 13006KT 4000 BR SCT013 BKN020 22/19 Q1016,
SBMT,2024-04-09 23:00,71.60,66.20,83.09,120.00,3.00,0.00,30.03,,1.86,,BKN,,,,1700.00,,,,BR,,,,,,,71.60,SBMT 092300Z 12003KT 3000 BR BKN017 22/19 Q1017,
SBMT,2024-04-10 00:00,71.60,66.20,83.09,90.00,5.00,0.00,30.03,,3.11,,SCT,,,,1700.00,,,,BR,,,,,,,71.60,SBMT 100000Z 09005KT 5000 BR SCT017 22/19 Q1017,
SBMT,2024-04-10 01:00,69.80,64.40,82.98,90.00,5.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,69.80,SBMT 100100Z 09005KT CAVOK 21/18 Q1018,
SBMT,2024-04-10 02:00,69.80,64.40,82.98,100.00,5.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,69.80,SBMT 100200Z 10005KT CAVOK 21/18 Q1017,
SBMT,2024-04-10 09:00,64.40,62.60,93.88,0.00,0.00,0.00,30.00,,4.97,,NSC,,,,,,,,,,,,,,,64.40,SBMT 100900Z 00000KT 8000 NSC 18/17 Q1016,
SBMT,2024-04-10 10:00,64.40,62.60,93.88,0.00,0.00,0.00,30.00,,5.59,,NSC,,,,,,,,,,,,,,,64.40,SBMT 101000Z 00000KT 9000 NSC 18/17 Q1016,
SBMT,2024-04-10 11:00,71.60,66.20,83.09,,2.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,71.60,SBMT 101100Z VRB02KT CAVOK 22/19 Q1017,
SBMT,2024-04-10 12:00,73.40,66.20,78.19,,3.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,73.40,SBMT 101200Z VRB03KT CAVOK 23/19 Q1018,
SBMT,2024-04-10 13:00,78.80,66.20,65.33,100.00,3.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,78.80,SBMT 101300Z 10003KT CAVOK 26/19 Q1017,
SBMT,2024-04-10 14:00,80.60,66.20,61.58,130.00,3.00,0.00,30.03,,6.21,,SCT,,,,3300.00,,,,,,,,,,,82.75,SBMT 101400Z 13003KT 9999 SCT033 27/19 Q1017,
SBMT,2024-04-10 15:00,78.80,66.20,65.33,140.00,2.00,0.00,30.00,,6.21,,BKN,,,,4000.00,,,,,,,,,,,78.80,SBMT 101500Z 14002KT 9999 BKN040 26/19 Q1016,
SBMT,2024-04-10 16:00,84.20,64.40,51.47,280.00,4.00,0.00,29.94,,6.21,,SCT,FEW,,,4000.00,4500.00,,,,,,,,,,85.71,SBMT 101600Z 28004KT 200V360 9999 SCT040 FEW045TCU 29/18 Q1014,
SBMT,2024-04-10 17:00,86.00,64.40,48.58,330.00,6.00,0.00,29.94,,6.21,,SCT,FEW,,,4000.00,4500.00,,,,,,,,,,87.49,SBMT 101700Z 33006KT 250V030 9999 SCT040 FEW045TCU 30/18 Q1014,
SBMT,2024-04-10 18:00,84.20,62.60,48.32,330.00,5.00,0.00,29.91,,6.21,,SCT,FEW,,,4000.00,4500.00,,,,,,,,,,85.03,SBMT 101800Z 33005KT 270V010 9999 SCT040 FEW045TCU 29/17 Q1013,
SBMT,2024-04-10 19:00,77.00,68.00,73.78,150.00,8.00,0.00,29.94,,3.73,,SCT,FEW,,,4000.00,4500.00,,,,,,,,,,77.00,SBMT 101900Z 15008KT 100V200 6000 SCT040 FEW045TCU 25/20 Q1014,
SBMT,2024-04-10 20:00,73.40,68.00,83.21,170.00,9.00,0.00,29.94,,2.49,,BKN,BKN,,,1100.00,1500.00,,,BR,,,,,,,73.40,SBMT 102000Z 17009KT 120V200 4000 BR BKN011 BKN015 23/20 Q1014,
SBMT,2024-04-10 21:00,71.60,68.00,88.43,160.00,6.00,0.00,29.97,,2.49,,BKN,BKN,,,1100.00,1500.00,,,BR,,,,,,,71.60,SBMT 102100Z 16006KT 120V190 4000 BR BKN011 BKN015 22/20 Q1015,
SBMT,2024-04-10 22:00,71.60,66.20,83.09,170.00,4.00,0.00,29.97,,3.11,,BKN,BKN,,,1300.00,1500.00,,,BR,,,,,,,71.60,SBMT 102200Z 17004KT 140V210 5000 BR BKN013 BKN015 22/19 Q1015,
SBMT,2024-04-10 23:00,71.60,66.20,83.09,140.00,5.00,0.00,30.00,,3.11,,BKN,BKN,,,1300.00,1500.00,,,BR,,,,,,,71.60,SBMT 102300Z 14005KT 5000 BR BKN013 BKN015 22/19 Q1016,
SBMT,2024-04-11 00:00,69.80,66.20,88.34,110.00,6.00,0.00,30.00,,3.11,,BKN,BKN,,,1300.00,1500.00,,,BR,,,,,,,69.80,SBMT 110000Z 11006KT 5000 BR BKN013 BKN015 21/19 Q1016,
SBMT,2024-04-11 01:00,69.80,66.20,88.34,90.00,5.00,0.00,30.03,,3.11,,BKN,BKN,,,1300.00,1500.00,,,BR,,,,,,,69.80,SBMT 110100Z 09005KT 5000 BR BKN013 BKN015 21/19 Q1017,
SBMT,2024-04-11 02:00,69.80,66.20,88.34,120.00,3.00,0.00,30.03,,3.11,,BKN,BKN,,,1300.00,1700.00,,,BR,,,,,,,69.80,SBMT 110200Z 12003KT 080V150 5000 BR BKN013 BKN017 21/19 Q1017,
SBMT,2024-04-11 09:00,68.00,66.20,93.97,90.00,6.00,0.00,30.00,,1.86,,BKN,,,,800.00,,,,BR,,,,,,,68.00,SBMT 110900Z 09006KT 3000 BR BKN008 20/19 Q1016,
SBMT,2024-04-11 10:00,68.00,66.20,93.97,110.00,5.00,0.00,30.03,,2.17,,BKN,,,,800.00,,,,BR,,,,,,,68.00,SBMT 111000Z 11005KT 040V140 3500 BR BKN008 20/19 Q1017,
SBMT,2024-04-11 11:00,69.80,66.20,88.34,120.00,5.00,0.00,30.06,,3.11,,SCT,BKN,,,900.00,1200.00,,,BR,,,,,,,69.80,SBMT 111100Z 12005KT 5000 BR SCT009 BKN012 21/19 Q1018,
SBMT,2024-04-11 12:00,69.80,66.20,88.34,120.00,4.00,0.00,30.09,,4.97,,SCT,BKN,,,1100.00,1300.00,,,,,,,,,,69.80,SBMT 111200Z 12004KT 8000 SCT011 BKN013 21/19 Q1019,
SBMT,2024-04-11 13:00,71.60,66.20,83.09,110.00,4.00,0.00,30.09,,3.11,,SCT,BKN,,,1100.00,1500.00,,,BR,,,,,,,71.60,SBMT 111300Z 11004KT 040V160 5000 BR SCT011 BKN015 22/19 Q1019,
SBMT,2024-04-11 14:00,75.20,66.20,73.61,90.00,4.00,0.00,30.09,,4.35,,FEW,BKN,,,1100.00,2000.00,,,,,,,,,,75.20,SBMT 111400Z 09004KT 030V170 7000 FEW011 BKN020 24/19 Q1019,
SBMT,2024-04-11 15:00,78.80,66.20,65.33,0.00,0.00,0.00,30.06,,4.97,,SCT,,,,2500.00,,,,,,,,,,,78.80,SBMT 111500Z 00000KT 8000 SCT025 26/19 Q1018,
SBMT,2024-04-11 16:00,80.60,66.20,61.58,120.00,4.00,0.00,30.03,,4.97,,SCT,,,,2500.00,,,,,,,,,,,82.75,SBMT 111600Z 12004KT 8000 SCT025 27/19 Q1017,
SBMT,2024-04-11 17:00,78.80,68.00,69.52,150.00,9.00,0.00,30.03,,4.97,,SCT,SCT,,,2600.00,7000.00,,,,,,,,,,78.80,SBMT 111700Z 15009KT 8000 SCT026 SCT070 26/20 Q1017,
SBMT,2024-04-11 18:00,73.40,68.00,83.21,130.00,9.00,0.00,30.03,,3.73,,BKN,,,,1500.00,,,,,,,,,,,73.40,SBMT 111800Z 13009KT 6000 BKN015 23/20 Q1017,
SBMT,2024-04-11 19:00,71.60,66.20,83.09,140.00,8.00,0.00,30.03,,4.35,,OVC,,,,1400.00,,,,,,,,,,,71.60,SBMT 111900Z 14008KT 7000 OVC014 22/19 Q1017,
SBMT,2024-04-11 20:00,69.80,66.20,88.34,170.00,9.00,0.00,30.06,,6.21,,OVC,,,,1300.00,,,,,,,,,,,69.80,SBMT 112000Z 17009KT 9999 OVC013 21/19 Q1018,
SBMT,2024-04-11 21:00,69.80,66.20,88.34,150.00,7.00,0.00,30.06,,6.21,,OVC,,,,1100.00,,,,,,,,,,,69.80,SBMT 112100Z 15007KT 9999 OVC011 21/19 Q1018,
SBMT,2024-04-11 22:00,69.80,64.40,82.98,140.00,6.00,0.00,30.09,,6.21,,BKN,BKN,,,1200.00,2200.00,,,,,,,,,,69.80,SBMT 112200Z 14006KT 9999 BKN012 BKN022 21/18 Q1019,
SBMT,2024-04-11 23:00,69.80,66.20,88.34,140.00,7.00,0.00,30.12,,5.59,,OVC,,,,1000.00,,,,,,,,,,,69.80,SBMT 112300Z 14007KT 9000 OVC010 21/19 Q1020,
SBMT,2024-04-12 00:00,69.80,66.20,88.34,130.00,9.00,0.00,30.12,,5.59,,OVC,,,,1000.00,,,,,,,,,,,69.80,SBMT 120000Z 13009KT 9000 OVC010 21/19 Q1020,
SBMT,2024-04-12 01:00,69.80,64.40,82.98,160.00,8.00,0.00,30.15,,4.97,,OVC,,,,1200.00,,,,,,,,,,,69.80,SBMT 120100Z 16008KT 8000 OVC012 21/18 Q1021,
SBMT,2024-04-12 02:00,69.80,64.40,82.98,100.00,8.00,0.00,30.15,,5.59,,OVC,,,,1300.00,,,,,,,,,,,69.80,SBMT 120200Z 10008KT 9000 OVC013 21/18 Q1021,
SBMT,2024-04-12 09:00,68.00,64.40,88.26,90.00,6.00,0.00,30.12,,6.21,,,,,,,,,,,,,,,,,68.00,SBMT 120900Z 09006KT CAVOK 20/18 Q1020,
SBMT,2024-04-12 10:00,68.00,64.40,88.26,80.00,5.00,0.00,30.12,,6.21,,FEW,,,,1500.00,,,,,,,,,,,68.00,SBMT 121000Z 08005KT 040V100 9999 FEW015 20/18 Q1020,
SBMT,2024-04-12 11:00,69.80,64.40,82.98,100.00,8.00,0.00,30.15,,6.21,,,,,,,,,,,,,,,,,69.80,SBMT 121100Z 10008KT CAVOK 21/18 Q1021,
SBMT,2024-04-12 12:00,71.60,64.40,78.04,70.00,8.00,0.00,30.15,,6.21,,FEW,,,,1900.00,,,,,,,,,,,71.60,SBMT 121200Z 07008KT 9999 FEW019 22/18 Q1021,
SBMT,2024-04-12 13:00,75.20,64.40,69.14,70.00,9.00,0.00,30.15,,6.21,,FEW,,,,2300.00,,,,,,,,,,,75.20,SBMT 121300Z 07009KT 040V100 9999 FEW023 24/18 Q1021,
SBMT,2024-04-12 14:00,77.00,62.60,61.13,90.00,8.00,0.00,30.15,,6.21,,SCT,,,,2600.00,,,,,,,,,,,77.00,SBMT 121400Z 09008KT 060V130 9999 SCT026 25/17 Q1021,
SBMT,2024-04-12 15:00,78.80,60.80,54.05,80.00,9.00,0.00,30.15,,6.21,,SCT,,,,3600.00,,,,,,,,,,,78.80,SBMT 121500Z 08009KT 040V120 9999 SCT036 26/16 Q1021,
SBMT,2024-04-12 16:00,80.60,59.00,47.79,70.00,8.00,0.00,30.12,,6.21,,,,,,,,,,,,,,,,,81.11,SBMT 121600Z 07008KT 350V120 CAVOK 27/15 Q1020,
SBMT,2024-04-12 17:00,84.20,60.80,45.34,100.00,10.00,0.00,30.09,,6.21,,SCT,,,,4000.00,,,,,,,,,,,84.43,SBMT 121700Z 10010KT 9999 SCT040 29/16 Q1019,
SBMT,2024-04-12 18:00,80.60,66.20,61.58,130.00,9.00,0.00,30.09,,6.21,,SCT,,,,4000.00,,,,,,,,,,,82.75,SBMT 121800Z 13009KT 9999 SCT040 27/19 Q1019,
SBMT,2024-04-12 19:00,78.80,66.20,65.33,140.00,10.00,0.00,30.06,,6.21,,SCT,,,,4000.00,,,,,,,,,,,78.80,SBMT 121900Z 14010KT 100V190 9999 SCT040 26/19 Q1018,
SBMT,2024-04-12 20:00,75.20,66.20,73.61,150.00,10.00,0.00,30.06,,6.21,,SCT,,,,3000.00,,,,,,,,,,,75.20,SBMT 122000Z 15010KT 120V190 9999 SCT030 24/19 Q1018,
SBMT,2024-04-12 21:00,71.60,64.40,78.04,140.00,10.00,0.00,30.09,,6.21,,SCT,,,,2000.00,,,,,,,,,,,71.60,SBMT 122100Z 14010KT 9999 SCT020 22/18 Q1019,
SBMT,2024-04-12 22:00,71.60,66.20,83.09,130.00,8.00,0.00,30.09,,6.21,,BKN,,,,2000.00,,,,,,,,,,,71.60,SBMT 122200Z 13008KT 100V170 9999 BKN020 22/19 Q1019,
SBMT,2024-04-12 23:00,71.60,66.20,83.09,130.00,8.00,0.00,30.12,,6.21,,FEW,BKN,,,1700.00,2000.00,,,,,,,,,,71.60,SBMT 122300Z 13008KT 9999 FEW017 BKN020 22/19 Q1020,
SBMT,2024-04-13 00:00,71.60,66.20,83.09,130.00,8.00,0.00,30.12,,6.21,,FEW,BKN,,,1700.00,2000.00,,,,,,,,,,71.60,SBMT 130000Z 13008KT 9999 FEW017 BKN020 22/19 Q1020,
SBMT,2024-04-13 01:00,71.60,64.40,78.04,130.00,7.00,0.00,30.15,,6.21,,FEW,BKN,,,1700.00,2000.00,,,,,,,,,,71.60,SBMT 130100Z 13007KT 100V160 9999 FEW017 BKN020 22/18 Q1021,
SBMT,2024-04-13 02:00,69.80,64.40,82.98,120.00,8.00,0.00,30.15,,6.21,,FEW,BKN,,,1700.00,2000.00,,,,,,,,,,69.80,SBMT 130200Z 12008KT 9999 FEW017 BKN020 21/18 Q1021,
SBMT,2024-04-13 09:00,68.00,60.80,77.75,100.00,8.00,0.00,30.12,,6.21,,SCT,BKN,,,1300.00,1500.00,,,,,,,,,,68.00,SBMT 130900Z 10008KT 9999 SCT013 BKN015 20/16 Q1020,
SBMT,2024-04-13 10:00,68.00,62.60,82.86,90.00,7.00,0.00,30.12,,6.21,,SCT,BKN,,,1300.00,1500.00,,,,,,,,,,68.00,SBMT 131000Z 09007KT 9999 SCT013 BKN015 20/17 Q1020,
SBMT,2024-04-13 11:00,69.80,64.40,82.98,80.00,8.00,0.00,30.15,,6.21,,FEW,,,,1300.00,,,,,,,,,,,69.80,SBMT 131100Z 08008KT 050V120 9999 FEW013 21/18 Q1021,
SBMT,2024-04-13 12:00,73.40,64.40,73.44,,8.00,0.00,30.15,,6.21,,,,,,,,,,,,,,,,,73.40,SBMT 131200Z VRB08KT CAVOK 23/18 Q1021,
SBMT,2024-04-13 13:00,75.20,64.40,69.14,90.00,8.00,0.00,30.15,,6.21,,,,,,,,,,,,,,,,,75.20,SBMT 131300Z 09008KT 040V130 CAVOK 24/18 Q1021,
SBMT,2024-04-13 14:00,77.00,66.20,69.33,100.00,6.00,0.00,30.15,,6.21,,,,,,,,,,,,,,,,,77.00,SBMT 131400Z 10006KT 030V140 CAVOK 25/19 Q1021,
SBMT,2024-04-13 15:00,80.60,62.60,54.30,110.00,7.00,0.00,30.12,,6.21,,,,,,,,,,,,,,,,,81.84,SBMT 131500Z 11007KT 050V140 CAVOK 27/17 Q1020,
SBMT,2024-04-13 16:00,82.40,60.80,48.05,140.00,4.00,0.00,30.09,,6.21,,FEW,,,,4000.00,,,,,,,,,,,82.90,SBMT 131600Z 14004KT 090V200 9999 FEW040 28/16 Q1019,
SBMT,2024-04-13 17:00,82.40,62.60,51.21,120.00,5.00,0.00,30.03,,6.21,,SCT,,,,4500.00,,,,,,,,,,,83.41,SBMT 131700Z 12005KT 9999 SCT045 28/17 Q1017,
SBMT,2024-04-13 18:00,82.40,62.60,51.21,50.00,4.00,0.00,30.03,,6.21,,SCT,,,,4900.00,,,,,,,,,,,83.41,SBMT 131800Z 05004KT 340V110 9999 SCT049 28/17 Q1017,
SBMT,2024-04-13 19:00,80.60,66.20,61.58,160.00,6.00,0.00,30.00,,6.21,,SCT,,,,4900.00,,,,,,,,,,,82.75,SBMT 131900Z 16006KT 9999 SCT049 27/19 Q1016,
SBMT,2024-04-13 20:00,78.80,68.00,69.52,150.00,10.00,0.00,30.00,,6.21,,FEW,SCT,,,4000.00,9000.00,,,,,,,,,,78.80,SBMT 132000Z 15010KT 9999 FEW040 SCT090 26/20 Q1016,
SBMT,2024-04-13 21:00,73.40,66.20,78.19,150.00,9.00,0.00,30.03,,5.59,,FEW,SCT,,,1500.00,8000.00,,,,,,,,,,73.40,SBMT 132100Z 15009KT 9000 FEW015 SCT080 23/19 Q1017,
SBMT,2024-04-13 22:00,71.60,68.00,88.43,150.00,6.00,0.00,30.06,,5.59,,BKN,,,,1400.00,,,,,,,,,,,71.60,SBMT 132200Z 15006KT 9000 BKN014 22/20 Q1018,
SBMT,2024-04-13 23:00,71.60,66.20,83.09,130.00,6.00,0.00,30.06,,6.21,,BKN,,,,1400.00,,,,,,,,,,,71.60,SBMT 132300Z 13006KT 9999 BKN014 22/19 Q1018,
SBMT,2024-04-14 00:00,71.60,66.20,83.09,110.00,7.00,0.00,30.06,,6.21,,BKN,,,,1500.00,,,,,,,,,,,71.60,SBMT 140000Z 11007KT 9999 BKN015 22/19 Q1018,
SBMT,2024-04-14 01:00,71.60,66.20,83.09,110.00,5.00,0.00,30.06,,6.21,,OVC,,,,1500.00,,,,,,,,,,,71.60,SBMT 140100Z 11005KT 9999 OVC015 22/19 Q1018,
SBMT,2024-04-14 02:00,71.60,66.20,83.09,120.00,5.00,0.00,30.06,,6.21,,OVC,,,,1600.00,,,,,,,,,,,71.60,SBMT 140200Z 12005KT 9999 OVC016 22/19 Q1018,
SBMT,2024-04-14 09:00,68.00,66.20,93.97,90.00,4.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,68.00,SBMT 140900Z 09004KT CAVOK 20/19 Q1017,
SBMT,2024-04-14 10:00,69.80,66.20,88.34,90.00,5.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,69.80,SBMT 141000Z 09005KT CAVOK 21/19 Q1018,
SBMT,2024-04-14 11:00,69.80,66.20,88.34,100.00,7.00,0.00,30.09,,6.21,,,,,,,,,,,,,,,,,69.80,SBMT 141100Z 10007KT CAVOK 21/19 Q1019,
SBMT,2024-04-14 12:00,71.60,66.20,83.09,80.00,7.00,0.00,30.09,,6.21,,FEW,,,,1300.00,,,,,,,,,,,71.60,SBMT 141200Z 08007KT 9999 FEW013 22/19 Q1019,
SBMT,2024-04-14 13:00,73.40,66.20,78.19,60.00,5.00,0.00,30.09,,6.21,,,,,,,,,,,,,,,,,73.40,SBMT 141300Z 06005KT CAVOK 23/19 Q1019,
SBMT,2024-04-14 14:00,75.20,66.20,73.61,60.00,3.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,75.20,SBMT 141400Z 06003KT CAVOK 24/19 Q1018,
SBMT,2024-04-14 15:00,78.80,66.20,65.33,70.00,3.00,0.00,30.06,,6.21,,,,,,,,,,,,,,,,,78.80,SBMT 141500Z 07003KT 020V150 CAVOK 26/19 Q1018,
SBMT,2024-04-14 16:00,78.80,66.20,65.33,,2.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,78.80,SBMT 141600Z VRB02KT CAVOK 26/19 Q1017,
SBMT,2024-04-14 17:00,78.80,64.40,61.36,,2.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,78.80,SBMT 141700Z VRB02KT CAVOK 26/18 Q1017,
SBMT,2024-04-14 18:00,80.60,62.60,54.30,270.00,2.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,81.84,SBMT 141800Z 27002KT CAVOK 27/17 Q1016,
SBMT,2024-04-14 19:00,80.60,62.60,54.30,0.00,0.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,81.84,SBMT 141900Z 00000KT CAVOK 27/17 Q1017,
SBMT,2024-04-14 20:00,75.20,68.00,78.34,150.00,7.00,0.00,30.03,,4.97,,FEW,SCT,BKN,,1500.00,2500.00,8000.00,,,,,,,,,75.20,SBMT 142000Z 15007KT 110V210 8000 FEW015 SCT025 BKN080 24/20 Q1017,
SBMT,2024-04-14 21:00,73.40,68.00,83.21,140.00,7.00,0.00,30.03,,3.11,,BKN,BKN,,,1500.00,2000.00,,,BR,,,,,,,73.40,SBMT 142100Z 14007KT 100V180 5000 BR BKN015 BKN020 23/20 Q1017,
SBMT,2024-04-14 22:00,73.40,68.00,83.21,130.00,7.00,0.00,30.03,,3.11,,BKN,BKN,,,1500.00,2000.00,,,BR,,,,,,,73.40,SBMT 142200Z 13007KT 100V160 5000 BR BKN015 BKN020 23/20 Q1017,
SBMT,2024-04-14 23:00,71.60,66.20,83.09,130.00,8.00,0.00,30.06,,3.73,,BKN,BKN,,,1700.00,2300.00,,,,,,,,,,71.60,SBMT 142300Z 13008KT 6000 BKN017 BKN023 22/19 Q1018,
SBMT,2024-04-15 00:00,71.60,66.20,83.09,130.00,6.00,0.00,30.06,,3.11,,BKN,BKN,,,1500.00,2300.00,,,BR,,,,,,,71.60,SBMT 150000Z 13006KT 080V150 5000 BR BKN015 BKN023 22/19 Q1018,
SBMT,2024-04-15 01:00,71.60,66.20,83.09,130.00,5.00,0.00,30.09,,3.11,,BKN,BKN,,,1500.00,2300.00,,,BR,,,,,,,71.60,SBMT 150100Z 13005KT 090V160 5000 BR BKN015 BKN023 22/19 Q1019,
SBMT,2024-04-15 02:00,71.60,66.20,83.09,80.00,5.00,0.00,30.06,,3.11,,BKN,BKN,,,1300.00,1700.00,,,BR,,,,,,,71.60,SBMT 150200Z 08005KT 5000 BR BKN013 BKN017 22/19 Q1018,
SBMT,2024-04-15 09:00,69.80,64.40,82.98,90.00,3.00,0.00,30.06,,4.97,,BKN,,,,4500.00,,,,,,,,,,,69.80,SBMT 150900Z 09003KT 8000 BKN045 21/18 Q1018,
SBMT,2024-04-15 10:00,69.80,64.40,82.98,80.00,6.00,0.00,30.06,,4.97,,BKN,,,,4500.00,,,,,,,,,,,69.80,SBMT 151000Z 08006KT 8000 BKN045 21/18 Q1018,
SBMT,2024-04-15 11:00,69.80,64.40,82.98,70.00,4.00,0.00,30.09,,4.97,,FEW,BKN,,,1000.00,10000.00,,,,,,,,,,69.80,SBMT 151100Z 07004KT 8000 FEW010 BKN100 21/18 Q1019,
SBMT,2024-04-15 12:00,71.60,66.20,83.09,70.00,3.00,0.00,30.12,,4.97,,SCT,BKN,,,3500.00,8000.00,,,,,,,,,,71.60,SBMT 151200Z 07003KT 8000 SCT035 BKN080 22/19 Q1020,
SBMT,2024-04-15 13:00,73.40,66.20,78.19,100.00,4.00,0.00,30.09,,4.97,,SCT,SCT,,,1300.00,10000.00,,,,,,,,,,73.40,SBMT 151300Z 10004KT 8000 SCT013 SCT100 23/19 Q1019,
