station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBGR,2024-03-11 08:00,68.00,66.20,93.97,0.00,0.00,0.00,30.09,,6.21,,SCT,BKN,,,1100.00,4500.00,,,,,,,,,,68.00,SBGR 110800Z 00000KT 9999 SCT011 BKN045 20/19 Q1019,
SBGR,2024-03-11 09:00,66.20,66.20,100.00,120.00,2.00,0.00,30.09,,6.21,,SCT,,,,1100.00,,,,,,,,,,,66.20,SBGR 110900Z 12002KT 9999 SCT011 19/19 Q1019,
SBGR,2024-03-11 10:00,68.00,68.00,100.00,160.00,2.00,0.00,30.12,,6.21,,FEW,,,,1100.00,,,,,,,,,,,68.00,SBGR 111000Z 16002KT 9999 FEW011 20/20 Q1020,
SBGR,2024-03-11 10:15,69.80,66.20,88.34,160.00,3.00,0.00,30.12,,6.21,,BKN,,,,1100.00,,,,,,,,,,,69.80,SBGR 111015Z 16003KT 9999 BKN011 21/19 Q1020,
SBGR,2024-03-11 11:00,71.60,66.20,83.09,150.00,4.00,0.00,30.15,,6.21,,FEW,BKN,,,1300.00,1700.00,,,,,,,,,,71.60,SBGR 111100Z 15004KT 9999 FEW013 BKN017 22/19 Q1021,
SBGR,2024-03-11 12:00,75.20,64.40,69.14,140.00,6.00,0.00,30.15,,6.21,,BKN,,,,2500.00,,,,,,,,,,,75.20,SBGR 111200Z 14006KT 9999 BKN025 24/18 Q1021,
SBGR,2024-03-11 13:00,77.00,64.40,65.12,170.00,4.00,0.00,30.15,,6.21,,SCT,,,,3000.00,,,,,,,,,,,77.00,SBGR 111300Z 17004KT 9999 SCT030 25/18 Q1021,
SBGR,2024-03-11 14:00,78.80,62.60,57.60,170.00,5.00,0.00,30.15,,6.21,,SCT,,,,3500.00,,,,,,,,,,,78.80,SBGR 111400Z 17005KT 9999 SCT035 26/17 Q1021,
SBGR,2024-03-11 15:00,80.60,64.40,57.84,100.00,3.00,0.00,30.12,,6.21,,SCT,,,,4000.00,,,,,,,,,,,82.27,SBGR 111500Z 10003KT 9999 SCT040 27/18 Q1020,
SBGR,2024-03-11 16:00,82.40,62.60,51.21,150.00,5.00,0.00,30.09,,6.21,,SCT,,,,4000.00,,,,,,,,,,,83.41,SBGR 111600Z 15005KT 9999 SCT040 28/17 Q1019,
SBGR,2024-03-11 17:00,82.40,64.40,54.55,160.00,6.00,0.00,30.09,,6.21,,SCT,,,,4000.00,,,,,,,,,,,83.98,SBGR 111700Z 16006KT 9999 SCT040 28/18 Q1019,
SBGR,2024-03-11 18:00,80.60,64.40,57.84,170.00,6.00,0.00,30.06,,6.21,,SCT,,,,4000.00,,,,,,,,,,,82.27,SBGR 111800Z 17006KT 9999 SCT040 27/18 Q1018,
SBGR,2024-03-11 19:00,77.00,66.20,69.33,150.00,9.00,0.00,30.06,,6.21,,BKN,,,,3500.00,,,,,,,,,,,77.00,SBGR 111900Z 15009KT 9999 BKN035 25/19 Q1018,
SBGR,2024-03-11 20:00,75.20,64.40,69.14,160.00,7.00,0.00,30.06,,6.21,,BKN,,,,4000.00,,,,,,,,,,,75.20,SBGR 112000Z 16007KT 9999 BKN040 24/18 Q1018,
SBGR,2024-03-11 21:00,73.40,62.60,68.94,150.00,6.00,0.00,30.09,,6.21,,SCT,,,,4000.00,,,,,,,,,,,73.40,SBGR 112100Z 15006KT 9999 SCT040 23/17 Q1019,
SBGR,2024-03-11 22:00,69.80,64.40,82.98,150.00,6.00,0.00,30.12,,6.21,,FEW,,,,4000.00,,,,,,,,,,,69.80,SBGR 112200Z 15006KT 9999 FEW040 21/18 Q1020,
SBGR,2024-03-11 23:00,68.00,62.60,82.86,160.00,8.00,0.00,30.12,,6.21,,BKN,,,,1700.00,,,,,,,,,,,68.00,SBGR 112300Z 16008KT 9999 BKN017 20/17 Q1020,
SBGR,2024-03-12 00:00,68.00,62.60,82.86,170.00,6.00,0.00,30.15,,6.21,,FEW,,,,1700.00,,,,,,,,,,,68.00,SBGR 120000Z 17006KT 9999 FEW017 20/17 Q1021,
SBGR,2024-03-12 01:00,66.20,62.60,88.18,140.00,3.00,0.00,30.18,,6.21,,SCT,,,,1900.00,,,,,,,,,,,66.20,SBGR 120100Z 14003KT 9999 SCT019 19/17 Q1022,
SBGR,2024-03-12 02:00,66.20,62.60,88.18,120.00,2.00,0.00,30.18,,6.21,,BKN,,,,1700.00,,,,,,,,,,,66.20,COR SBGR 120200Z 12002KT 9999 BKN017 19/17 Q1022,
SBGR,2024-03-12 03:00,64.40,62.60,93.88,130.00,2.00,0.00,30.18,,6.21,,BKN,,,,3500.00,,,,,,,,,,,64.40,SBGR 120300Z 13002KT 9999 BKN035 18/17 Q1022,
SBGR,2024-03-12 04:00,64.40,62.60,93.88,130.00,3.00,0.00,30.15,,6.21,,SCT,,,,1700.00,,,,,,,,,,,64.40,SBGR 120400Z 13003KT 9999 SCT017 18/17 Q1021,
SBGR,2024-03-12 05:00,66.20,62.60,88.18,130.00,4.00,0.00,30.15,,6.21,,BKN,,,,1600.00,,,,,,,,,,,66.20,SBGR 120500Z 13004KT 9999 BKN016 19/17 Q1021,
SBGR,2024-03-12 06:00,66.20,62.60,88.18,90.00,3.00,0.00,30.12,,6.21,,BKN,,,,1300.00,,,,,,,,,,,66.20,SBGR 120600Z 09003KT 9999 BKN013 19/17 Q1020,
SBGR,2024-03-12 07:00,66.20,62.60,88.18,100.00,3.00,0.00,30.12,,6.21,,BKN,,,,1300.00,,,,,,,,,,,66.20,SBGR 120700Z 10003KT 9999 BKN013 19/17 Q1020,
SBGR,2024-03-12 08:00,64.40,62.60,93.88,110.00,3.00,0.00,30.12,,6.21,,FEW,,,,2000.00,,,,,,,,,,,64.40,SBGR 120800Z 11003KT 9999 FEW020 18/17 Q1020,
SBGR,2024-03-12 09:00,62.60,60.80,93.83,0.00,0.00,0.00,30.12,,6.21,,FEW,,,,1000.00,,,,,,,,,,,62.60,SBGR 120900Z 00000KT 9999 FEW010 17/16 Q1020,
SBGR,2024-03-12 10:00,66.20,62.60,88.18,60.00,1.00,0.00,30.15,,5.59,,FEW,,,,1000.00,,,,,,,,,,,66.20,SBGR 121000Z 06001KT 9000 4000E FEW010 19/17 Q1021,
SBGR,2024-03-12 11:00,68.00,62.60,82.86,90.00,2.00,0.00,30.15,,3.11,,BKN,,,,1900.00,,,,BR,,,,,,,68.00,SBGR 121100Z 09002KT 5000 BR BKN019 20/17 Q1021,
SBGR,2024-03-12 12:00,71.60,62.60,73.27,80.00,5.00,0.00,30.15,,6.21,,FEW,BKN,,,1700.00,1900.00,,,,,,,,,,71.60,SBGR 121200Z 08005KT 9999 FEW017 BKN019 22/17 Q1021,
SBGR,2024-03-12 13:00,75.20,64.40,69.14,80.00,5.00,0.00,30.15,,6.21,,FEW,SCT,,,1700.00,2000.00,,,,,,,,,,75.20,SBGR 121300Z 08005KT 9999 FEW017 SCT020 24/18 Q1021,
SBGR,2024-03-12 14:00,75.20,64.40,69.14,110.00,5.00,0.00,30.15,,6.21,,SCT,SCT,,,2000.00,2300.00,,,,,,,,,,75.20,SBGR 121400Z 11005KT 9999 SCT020 SCT023 24/18 Q1021,
SBGR,2024-03-12 15:00,78.80,68.00,69.52,90.00,5.00,0.00,30.12,,6.21,,FEW,SCT,,,2300.00,2600.00,,,,,,,,,,78.80,SBGR 121500Z 09005KT 9999 FEW023 SCT026 26/20 Q1020,
SBGR,2024-03-12 16:00,78.80,66.20,65.33,120.00,5.00,0.00,30.09,,6.21,,BKN,,,,3000.00,,,,,,,,,,,78.80,SBGR 121600Z 12005KT 9999 BKN030 26/19 Q1019,
SBGR,2024-03-12 17:00,78.80,68.00,69.52,100.00,7.00,0.00,30.09,,6.21,,BKN,,,,2500.00,,,,,,,,,,,78.80,SBGR 121700Z 10007KT 9999 BKN025 26/20 Q1019,
SBGR,2024-03-12 18:00,78.80,68.00,69.52,120.00,8.00,0.00,30.06,,6.21,,BKN,,,,2500.00,,,,,,,,,,,78.80,SBGR 121800Z 12008KT 9999 BKN025 26/20 Q1018,
SBGR,2024-03-12 19:00,75.20,68.00,78.34,150.00,8.00,0.00,30.06,,6.21,,FEW,BKN,,,1100.00,2000.00,,,,,,,,,,75.20,SBGR 121900Z 15008KT 9999 FEW011 BKN020 24/20 Q1018,
SBGR,2024-03-12 20:00,73.40,68.00,83.21,140.00,7.00,0.00,30.06,,6.21,,BKN,,,,2000.00,,,,,,,,,,,73.40,SBGR 122000Z 14007KT 9999 BKN020 23/20 Q1018,
SBGR,2024-03-12 21:00,71.60,66.20,83.09,140.00,5.00,0.00,30.09,,6.21,,BKN,,,,2000.00,,,,,,,,,,,71.60,SBGR 122100Z 14005KT 9999 BKN020 22/19 Q1019,
SBGR,2024-03-12 21:40,71.60,66.20,83.09,110.00,6.00,0.00,30.09,,6.21,,BKN,,,,1300.00,,,,,,,,,,,71.60,SBGR 122140Z 11006KT 9999 BKN013 22/19 Q1019,
SBGR,2024-03-12 22:00,69.80,66.20,88.34,120.00,5.00,0.00,30.09,,6.21,,BKN,,,,1300.00,,,,,,,,,,,69.80,SBGR 122200Z 12005KT 9999 BKN013 21/19 Q1019,
SBGR,2024-03-12 23:00,69.80,66.20,88.34,140.00,6.00,0.00,30.09,,6.21,,OVC,,,,1100.00,,,,,,,,,,,69.80,SBGR 122300Z 14006KT 9999 OVC011 21/19 Q1019,
SBGR,2024-03-13 00:00,69.80,66.20,88.34,120.00,5.00,0.00,30.12,,6.21,,OVC,,,,1100.00,,,,,,,,,,,69.80,SBGR 130000Z 12005KT 9999 OVC011 21/19 Q1020,
SBGR,2024-03-13 01:00,69.80,66.20,88.34,120.00,5.00,0.00,30.12,,6.21,,OVC,,,,1100.00,,,,,,,,,,,69.80,SBGR 130100Z 12005KT 9999 OVC011 21/19 Q1020,
SBGR,2024-03-13 02:00,69.80,66.20,88.34,120.00,6.00,0.00,30.12,,6.21,,OVC,,,,1000.00,,,,,,,,,,,69.80,SBGR 130200Z 12006KT 9999 OVC010 21/19 Q1020,
SBGR,2024-03-13 03:00,69.80,66.20,88.34,120.00,4.00,0.00,30.12,,6.21,,OVC,,,,1000.00,,,,,,,,,,,69.80,SBGR 130300Z 12004KT 9999 OVC010 21/19 Q1020,
SBGR,2024-03-13 04:00,69.80,66.20,88.34,130.00,4.00,0.00,30.09,,6.21,,OVC,,,,1000.00,,,,,,,,,,,69.80,SBGR 130400Z 13004KT 9999 OVC010 21/19 Q1019,
SBGR,2024-03-13 05:00,69.80,66.20,88.34,70.00,4.00,0.00,30.09,,6.21,,OVC,,,,900.00,,,,,,,,,,,69.80,SBGR 130500Z 07004KT 9999 OVC009 21/19 Q1019,
SBGR,2024-03-13 06:00,68.00,66.20,93.97,60.00,5.00,0.00,30.09,,6.21,,OVC,,,,1100.00,,,,,,,,,,,68.00,SBGR 130600Z 06005KT 9999 OVC011 20/19 Q1019,
SBGR,2024-03-13 07:00,68.00,66.20,93.97,60.00,4.00,0.00,30.09,,6.21,,SCT,OVC,,,900.00,1300.00,,,,,,,,,,68.00,SBGR 130700Z 06004KT 9999 SCT009 OVC013 20/19 Q1019,
SBGR,2024-03-13 08:00,68.00,66.20,93.97,70.00,4.00,0.00,30.09,,6.21,,OVC,,,,1300.00,,,,,,,,,,,68.00,SBGR 130800Z 07004KT 9999 OVC013 20/19 Q1019,
SBGR,2024-03-13 09:00,69.80,66.20,88.34,70.00,4.00,0.00,30.09,,6.21,,OVC,,,,1100.00,,,,,,,,,,,69.80,SBGR 130900Z 07004KT 9999 OVC011 21/19 Q1019,
SBGR,2024-03-13 10:00,69.80,66.20,88.34,50.00,7.00,0.00,30.12,,6.21,,BKN,,,,900.00,,,,,,,,,,,69.80,SBGR 131000Z 05007KT 9999 BKN009 21/19 Q1020,
SBGR,2024-03-13 11:00,69.80,66.20,88.34,70.00,5.00,0.00,30.12,,6.21,,SCT,BKN,,,800.00,1000.00,,,,,,,,,,69.80,SBGR 131100Z 07005KT 030V110 9999 SCT008 BKN010 21/19 Q1020,
SBGR,2024-03-13 12:00,71.60,68.00,88.43,50.00,7.00,0.00,30.12,,6.21,,SCT,SCT,,,900.00,1100.00,,,,,,,,,,71.60,SBGR 131200Z 05007KT 020V080 9999 SCT009 SCT011 22/20 Q1020,
SBGR,2024-03-13 13:00,77.00,68.00,73.78,70.00,6.00,0.00,30.12,,6.21,,,,,,,,,,,,,,,,,77.00,SBGR 131300Z 07006KT 050V120 CAVOK 25/20 Q1020,
SBGR,2024-03-13 14:00,80.60,69.80,69.71,70.00,5.00,0.00,30.09,,6.21,,,,,,,,,,,,,,,,,83.90,SBGR 131400Z 07005KT 020V130 CAVOK 27/21 Q1019,
SBGR,2024-03-13 15:00,84.20,71.60,65.95,80.00,3.00,0.00,30.06,,6.21,,FEW,,,,3000.00,,,,,,,,,,,89.60,SBGR 131500Z 08003KT 9999 FEW030 29/22 Q1018,
SBGR,2024-03-13 16:00,86.00,71.60,62.25,180.00,3.00,0.00,30.06,,6.21,,BKN,,,,4000.00,,,,,,,,,,,91.92,SBGR 131600Z 18003KT 9999 BKN040 30/22 Q1018,
SBGR,2024-03-13 17:00,87.80,68.00,51.98,210.00,3.00,0.00,30.03,,6.21,,SCT,,,,4900.00,,,,,,,,,,,91.43,SBGR 131700Z 21003KT 9999 SCT049 31/20 Q1017,
SBGR,2024-03-13 18:00,84.20,71.60,65.95,160.00,10.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,89.60,SBGR 131800Z 16010KT CAVOK 29/22 Q1016,
SBGR,2024-03-13 19:00,82.40,71.60,69.90,160.00,6.00,0.00,30.03,,4.97,,FEW,,,,3000.00,,,,,,,,,,,87.18,SBGR 131900Z 16006KT 8000 FEW030 28/22 Q1017,
SBGR,2024-03-13 20:00,80.60,71.60,74.11,190.00,4.00,0.00,30.03,,4.97,,NSC,,,,,,,,,,,,,,,84.57,SBGR 132000Z 19004KT 8000 NSC 27/22 Q1017,
SBGR,2024-03-13 21:00,78.80,69.80,73.95,210.00,3.00,0.00,30.03,,4.97,,NSC,,,,,,,,,,,,,,,78.80,SBGR 132100Z 21003KT 8000 NSC 26/21 Q1017,
SBGR,2024-03-13 22:00,73.40,69.80,88.51,190.00,4.00,0.00,30.03,,3.73,,NSC,,,,,,,,,,,,,,,73.40,SBGR 132200Z 19004KT 6000 NSC 23/21 Q1017,
SBGR,2024-03-13 23:00,73.40,69.80,88.51,140.00,3.00,0.00,30.06,,4.35,,NSC,,,,,,,,,,,,,,,73.40,SBGR 132300Z 14003KT 7000 NSC 23/21 Q1018,
SBGR,2024-03-13 23:27,71.60,69.80,94.06,140.00,3.00,0.00,30.09,,2.80,,BKN,,,,900.00,,,,BR,,,,,,,71.60,SBGR 132327Z 14003KT 4500 BR BKN009 22/21 Q1019,
SBGR,2024-03-14 00:00,71.60,69.80,94.06,110.00,4.00,0.00,30.09,,2.80,,BKN,,,,900.00,,,,BR,,,,,,,71.60,SBGR 140000Z 11004KT 4500 BR BKN009 22/21 Q1019,
SBGR,2024-03-14 01:00,69.80,69.80,100.00,180.00,2.00,0.00,30.09,,2.49,,BKN,,,,800.00,,,,BR,,,,,,,69.80,SBGR 140100Z 18002KT 4000 BR BKN008 21/21 Q1019,
SBGR,2024-03-14 02:00,69.80,68.00,94.01,80.00,5.00,0.00,30.09,,2.80,,BKN,,,,600.00,,,,BR,,,,,,,69.80,SBGR 140200Z 08005KT 4500 BR BKN006 21/20 Q1019,
SBGR,2024-03-14 02:33,69.80,69.80,100.00,70.00,5.00,0.00,30.09,,1.55,,OVC,,,,500.00,,,,BR,,,,,,,69.80,SBGR 140233Z 07005KT 2500 BR OVC005 21/21 Q1019,
SBGR,2024-03-14 03:00,69.80,69.80,100.00,60.00,6.00,0.00,30.09,,0.56,,OVC,,,,200.00,,,,FG,,,,,,,69.80,SBGR 140300Z 06006KT 0900 R10R/P2000 R10L/P2000 R28R/P2000 R28L/P2000 FG OVC002 21/21 Q1019,
SBGR,2024-03-14 04:00,69.80,69.80,100.00,80.00,4.00,0.00,30.06,,0.56,,OVC,,,,200.00,,,,FG,,,,,,,69.80,SBGR 140400Z 08004KT 0900 R10R/P2000 R10L/P2000 R28R/P2000 R28L/P2000 FG OVC002 21/21 Q1018,
SBGR,2024-03-14 05:00,71.60,69.80,94.06,50.00,3.00,0.00,30.06,,0.56,,OVC,,,,500.00,,,,FG,,,,,,,71.60,SBGR 140500Z 05003KT 0900 R10R/P2000 R10L/P2000 R28R/P2000 R28L/P2000 FG OVC005 22/21 Q1018,
SBGR,2024-03-14 06:00,69.80,69.80,100.00,50.00,3.00,0.00,30.06,,1.24,,OVC,,,,300.00,,,,BR,,,,,,,69.80,SBGR 140600Z 05003KT 2000 BR OVC003 21/21 Q1018,
SBGR,2024-03-14 07:00,69.80,69.80,100.00,40.00,4.00,0.00,30.03,,1.24,,OVC,,,,400.00,,,,BR,,,,,,,69.80,SBGR 140700Z 04004KT 2000 BR OVC004 21/21 Q1017,
SBGR,2024-03-14 08:00,69.80,69.80,100.00,60.00,3.00,0.00,30.06,,1.24,,OVC,,,,300.00,,,,BR,,,,,,,69.80,SBGR 140800Z 06003KT 2000 BR OVC003 21/21 Q1018,
SBGR,2024-03-14 09:00,69.80,69.80,100.00,60.00,3.00,0.00,30.06,,1.24,,OVC,,,,300.00,,,,BR,,,,,,,69.80,SBGR 140900Z 06003KT 2000 BR OVC003 21/21 Q1018,
SBGR,2024-03-14 10:00,69.80,69.80,100.00,50.00,8.00,0.00,30.06,,0.62,,OVC,,,,300.00,,,,BR,,,,,,,69.80,SBGR 141000Z 05008KT 1000 R10R/P2000 R10L/P2000 R28R/P2000 R28L/P2000 BR OVC003 21/21 Q1018,
SBGR,2024-03-14 10:20,69.80,69.80,100.00,60.00,7.00,0.00,30.06,,1.86,,BKN,,,,400.00,,,,BR,,,,,,,69.80,SBGR 141020Z 06007KT 3000 BR BKN004 21/21 Q1018,
SBGR,2024-03-14 11:00,71.60,69.80,94.06,80.00,7.00,0.00,30.06,,3.11,,BKN,,,,500.00,,,,BR,,,,,,,71.60,SBGR 141100Z 08007KT 5000 BR BKN005 22/21 Q1018,
SBGR,2024-03-14 11:35,75.20,71.60,88.59,80.00,6.00,0.00,30.09,,6.21,,SCT,,,,800.00,,,,,,,,,,,75.20,SBGR 141135Z 08006KT 9999 SCT008 24/22 Q1019,
SBGR,2024-03-14 12:00,75.20,71.60,88.59,90.00,5.00,0.00,30.09,,6.21,,FEW,,,,900.00,,,,,,,,,,,75.20,SBGR 141200Z 09005KT 9999 FEW009 24/22 Q1019,
SBGR,2024-03-14 13:00,80.60,71.60,74.11,70.00,4.00,0.00,30.09,,6.21,,,,,,,,,,,,,,,,,84.57,SBGR 141300Z 07004KT CAVOK 27/22 Q1019,
SBGR,2024-03-14 14:00,84.20,71.60,65.95,50.00,2.00,0.00,30.06,,6.21,,FEW,,,,3000.00,,,,,,,,,,,89.60,SBGR 141400Z 05002KT 9999 FEW030 29/22 Q1018,
SBGR,2024-03-14 15:00,89.60,68.00,49.10,310.00,9.00,0.00,30.06,,6.21,,BKN,,,,4500.00,,,,,,,,,,,93.47,SBGR 141500Z 31009KT 9999 BKN045 32/20 Q1018,
SBGR,2024-03-14 16:00,91.40,68.00,46.41,310.00,10.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,95.55,SBGR 141600Z 31010KT CAVOK 33/20 Q1017,
SBGR,2024-03-14 17:00,89.60,66.20,46.14,280.00,7.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,92.27,SBGR 141700Z 28007KT CAVOK 32/19 Q1016,
SBGR,2024-03-14 18:00,93.20,68.00,43.88,300.00,7.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,97.67,SBGR 141800Z 30007KT CAVOK 34/20 Q1016,
SBGR,2024-03-14 19:00,91.40,68.00,46.41,280.00,8.00,0.00,29.97,,6.21,,SCT,FEW,,,5000.00,5500.00,,,,,,,,,,95.55,SBGR 141900Z 28008KT 9999 SCT050 FEW055TCU 33/20 Q1015,
SBGR,2024-03-14 20:00,89.60,71.60,55.53,150.00,5.00,0.00,29.97,,4.97,,SCT,FEW,,,5000.00,5500.00,,,,,,,,,,96.41,SBGR 142000Z 15005KT 8000 SCT050 FEW055TCU 32/22 Q1015,
SBGR,2024-03-14 21:00,84.20,71.60,65.95,130.00,8.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,89.60,SBGR 142100Z 13008KT CAVOK 29/22 Q1016,
SBGR,2024-03-14 22:00,82.40,69.80,65.74,90.00,5.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,86.22,SBGR 142200Z 09005KT CAVOK 28/21 Q1016,
SBGR,2024-03-14 23:00,80.60,69.80,69.71,90.00,3.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,83.90,SBGR 142300Z 09003KT CAVOK 27/21 Q1016,
SBGR,2024-03-15 00:00,78.80,71.60,78.62,120.00,2.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,78.80,SBGR 150000Z 12002KT CAVOK 26/22 Q1017,
SBGR,2024-03-15 01:00,77.00,71.60,83.44,70.00,6.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,77.00,SBGR 150100Z 07006KT CAVOK 25/22 Q1017,
SBGR,2024-03-15 02:00,77.00,69.80,78.48,80.00,4.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,77.00,SBGR 150200Z 08004KT CAVOK 25/21 Q1017,
SBGR,2024-03-15 03:00,75.20,69.80,83.32,80.00,5.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,75.20,SBGR 150300Z 08005KT CAVOK 24/21 Q1016,
SBGR,2024-03-15 04:00,73.40,68.00,83.21,80.00,4.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 150400Z 08004KT CAVOK 23/20 Q1016,
SBGR,2024-03-15 05:00,73.40,68.00,83.21,80.00,5.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 150500Z 08005KT CAVOK 23/20 Q1015,
SBGR,2024-03-15 06:00,71.60,68.00,88.43,0.00,0.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 150600Z 00000KT CAVOK 22/20 Q1015,
SBGR,2024-03-15 07:00,71.60,68.00,88.43,70.00,3.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 150700Z 07003KT CAVOK 22/20 Q1015,
SBGR,2024-03-15 08:00,71.60,69.80,94.06,70.00,3.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 150800Z 07003KT CAVOK 22/21 Q1016,
SBGR,2024-03-15 09:00,71.60,69.80,94.06,70.00,3.00,0.00,30.00,,4.97,,NSC,,,,,,,,,,,,,,,71.60,SBGR 150900Z 07003KT 8000 NSC 22/21 Q1016,
SBGR,2024-03-15 10:00,71.60,69.80,94.06,80.00,3.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 151000Z 08003KT 350V120 CAVOK 22/21 Q1016,
SBGR,2024-03-15 11:00,75.20,69.80,83.32,60.00,5.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,75.20,SBGR 151100Z 06005KT 010V090 CAVOK 24/21 Q1017,
SBGR,2024-03-15 12:00,80.60,69.80,69.71,20.00,3.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,83.90,SBGR 151200Z 02003KT 320V060 CAVOK 27/21 Q1017,
SBGR,2024-03-15 13:00,86.00,68.00,55.04,360.00,5.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,89.41,SBGR 151300Z 36005KT 290V050 CAVOK 30/20 Q1017,
SBGR,2024-03-15 14:00,89.60,66.20,46.14,300.00,11.00,0.00,30.00,,6.21,,FEW,,,,1000.00,,,,,,,,,,,92.27,SBGR 151400Z 30011KT 9999 FEW010 32/19 Q1016,
SBGR,2024-03-15 15:00,89.60,68.00,49.10,320.00,9.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,93.47,SBGR 151500Z 32009KT CAVOK 32/20 Q1016,
SBGR,2024-03-15 16:00,91.40,66.20,43.61,320.00,9.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,94.29,SBGR 151600Z 32009KT 280V350 CAVOK 33/19 Q1015,
SBGR,2024-03-15 17:00,91.40,64.40,40.96,300.00,10.00,0.00,29.94,,6.21,,,,,,,,,,,,,,,,,93.19,SBGR 151700Z 30010KT CAVOK 33/18 Q1014,
SBGR,2024-03-15 18:00,91.40,66.20,43.61,280.00,11.00,0.00,29.94,,6.21,,,,,,,,,,,,,,,,,94.29,SBGR 151800Z 28011KT CAVOK 33/19 Q1014,
SBGR,2024-03-15 19:00,91.40,64.40,40.96,320.00,10.00,0.00,29.91,,6.21,,FEW,,,,4000.00,,,,,,,,,,,93.19,SBGR 151900Z 32010KT 9999 FEW040TCU 33/18 Q1013,
SBGR,2024-03-15 20:00,91.40,66.20,43.61,300.00,5.00,0.00,29.91,,6.21,,FEW,,,,5000.00,,,,,,,,,,,94.29,SBGR 152000Z 30005KT 9999 FEW050TCU 33/19 Q1013,
SBGR,2024-03-15 21:00,86.00,68.00,55.04,130.00,5.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,89.41,SBGR 152100Z 13005KT CAVOK 30/20 Q1013,
SBGR,2024-03-15 22:00,84.20,68.00,58.32,140.00,4.00,0.00,29.94,,6.21,,,,,,,,,,,,,,,,,87.40,SBGR 152200Z 14004KT CAVOK 29/20 Q1014,
SBGR,2024-03-15 23:00,82.40,69.80,65.74,120.00,3.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,86.22,SBGR 152300Z 12003KT CAVOK 28/21 Q1015,
SBGR,2024-03-16 00:00,75.20,71.60,88.59,180.00,2.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,75.20,SBGR 160000Z 18002KT CAVOK 24/22 Q1015,
SBGR,2024-03-16 01:00,75.20,69.80,83.32,0.00,0.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,75.20,SBGR 160100Z 00000KT CAVOK 24/21 Q1015,
SBGR,2024-03-16 02:00,77.00,69.80,78.48,80.00,5.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,77.00,SBGR 160200Z 08005KT CAVOK 25/21 Q1015,
SBGR,2024-03-16 03:00,75.20,68.00,78.34,100.00,3.00,0.00,29.97,,6.21,,,,,,,,,,,,,,,,,75.20,SBGR 160300Z 10003KT CAVOK 24/20 Q1015,
SBGR,2024-03-16 04:00,75.20,68.00,78.34,80.00,4.00,0.00,29.94,,6.21,,,,,,,,,,,,,,,,,75.20,SBGR 160400Z 08004KT CAVOK 24/20 Q1014,
SBGR,2024-03-16 05:00,73.40,69.80,88.51,80.00,3.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 160500Z 08003KT CAVOK 23/21 Q1013,
SBGR,2024-03-16 06:00,73.40,68.00,83.21,60.00,5.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 160600Z 06005KT CAVOK 23/20 Q1013,
SBGR,2024-03-16 07:00,71.60,68.00,88.43,50.00,5.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 160700Z 05005KT CAVOK 22/20 Q1013,
SBGR,2024-03-16 08:00,71.60,69.80,94.06,100.00,3.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 160800Z 10003KT CAVOK 22/21 Q1013,
